restaurant_id,name,link,city,area,cuisine,rating,votes,has_online_delivery,has_table_booking,price
145710,Food Factory,https://www.swiggy.com/dapi/menu/pl?restaurantId=145710,trivandrum,Kazhakkoottam,"Chinese, North Indian, South Indian, Ice Cream, Biryani, Kerala",4.5,11K+,1,0,₹200 for two
735133,"Frozen Bottle - Milkshakes, Desserts And Ice Cream",https://www.swiggy.com/dapi/menu/pl?restaurantId=735133,trivandrum,Kazhakkoottam,"Beverages, Ice Cream, Desserts",4.4,813,1,0,₹250 for two
77454,Mother's Veg Plaza,https://www.swiggy.com/dapi/menu/pl?restaurantId=77454,trivandrum,Palayam,"South Indian, Kerala, Chinese, Kerala",4.6,63K+,1,0,₹200 for two
87310,Cafe Coffee Day,https://www.swiggy.com/dapi/menu/pl?restaurantId=87310,trivandrum,Kulathoor,"Beverages, Cafe, Snacks, Desserts, Burgers, Ice Cream, Bakery, Fast Food, Tea",4.3,4.2K+,1,0,₹400 for two
78307,Zam Zam Restaurant - Palayam,https://www.swiggy.com/dapi/menu/pl?restaurantId=78307,trivandrum,Palayam,"Arabian, South Indian, Biryani, Chinese, Desserts",4.5,92K+,1,0,₹449 for two
570125,Wow! Momo,https://www.swiggy.com/dapi/menu/pl?restaurantId=570125,trivandrum,Kannanthura,"Momos, Chinese, fastfood, Asian, Beverages",4.4,2.5K+,1,0,₹300 for two
773415,Starbucks Coffee,https://www.swiggy.com/dapi/menu/pl?restaurantId=773415,trivandrum,Vellayambalam,"Beverages, Cafe, Snacks, Desserts, Bakery, Ice Cream",4.6,1.5K+,1,0,₹400 for two
561633,Pizza Hut,https://www.swiggy.com/dapi/menu/pl?restaurantId=561633,trivandrum,Kazhakkoottam,Pizzas,4.5,7.3K+,1,0,₹350 for two
78859,Subway,https://www.swiggy.com/dapi/menu/pl?restaurantId=78859,trivandrum,Kulathoor,"sandwich, Salads, wrap, Healthy Food",4.4,6.1K+,1,0,₹350 for two
299497,The Belgian Waffle Co.,https://www.swiggy.com/dapi/menu/pl?restaurantId=299497,trivandrum,Kazhakkoottam,"Waffle, Desserts, Ice Cream, Beverages",4.6,2.7K+,1,0,₹200 for two
730795,Barbecue Space Restaurant,https://www.swiggy.com/dapi/menu/pl?restaurantId=730795,trivandrum,Kulathoor,"Arabian, Mediterranean, Middle Eastern, Rolls & Wraps, shawarma",4.5,4.5K+,1,0,₹300 for two
323134,Homies Restaurant,https://www.swiggy.com/dapi/menu/pl?restaurantId=323134,trivandrum,Kulathoor,"Arabian, North Indian, Chinese, Tandoor, Kerala, Juices, Kerala",4.6,3.5K+,1,0,₹250 for two
247379,Zam Zam Restaurant - Kulathoor,https://www.swiggy.com/dapi/menu/pl?restaurantId=247379,trivandrum,Kulathoor,"Arabian, South Indian, Biryani, Chinese, Desserts",4.5,50K+,1,0,₹449 for two
343703,Domino's Pizza,https://www.swiggy.com/dapi/menu/pl?restaurantId=343703,trivandrum,Kulathoor,"Pizzas, Italian, Pastas, Desserts",4.3,6.8K+,1,0,₹400 for two
401279,KFC,https://www.swiggy.com/dapi/menu/pl?restaurantId=401279,trivandrum,Kulathoor,"Burgers, Fast Food, Rolls & Wraps",4.5,15K+,1,0,₹400 for two
561633,Pizza Hut,https://www.swiggy.com/dapi/menu/pl?restaurantId=561633,trivandrum,Kazhakkoottam,Pizzas,4.5,7.3K+,1,0,₹350 for two
78859,Subway,https://www.swiggy.com/dapi/menu/pl?restaurantId=78859,trivandrum,Kulathoor,"sandwich, Salads, wrap, Healthy Food",4.4,6.1K+,1,0,₹350 for two
299497,The Belgian Waffle Co.,https://www.swiggy.com/dapi/menu/pl?restaurantId=299497,trivandrum,Kazhakkoottam,"Waffle, Desserts, Ice Cream, Beverages",4.6,2.7K+,1,0,₹200 for two
730795,Barbecue Space Restaurant,https://www.swiggy.com/dapi/menu/pl?restaurantId=730795,trivandrum,Kulathoor,"Arabian, Mediterranean, Middle Eastern, Rolls & Wraps, shawarma",4.5,4.5K+,1,0,₹300 for two
323134,Homies Restaurant,https://www.swiggy.com/dapi/menu/pl?restaurantId=323134,trivandrum,Kulathoor,"Arabian, North Indian, Chinese, Tandoor, Kerala, Juices, Kerala",4.6,3.5K+,1,0,₹250 for two
247379,Zam Zam Restaurant - Kulathoor,https://www.swiggy.com/dapi/menu/pl?restaurantId=247379,trivandrum,Kulathoor,"Arabian, South Indian, Biryani, Chinese, Desserts",4.5,50K+,1,0,₹449 for two
401279,KFC,https://www.swiggy.com/dapi/menu/pl?restaurantId=401279,trivandrum,Kulathoor,"Burgers, Fast Food, Rolls & Wraps",4.5,15K+,1,0,₹400 for two
343703,Domino's Pizza,https://www.swiggy.com/dapi/menu/pl?restaurantId=343703,trivandrum,Kulathoor,"Pizzas, Italian, Pastas, Desserts",4.3,6.8K+,1,0,₹400 for two
783792,McDonald's,https://www.swiggy.com/dapi/menu/pl?restaurantId=783792,trivandrum,kazhkootam,"Burgers, Beverages, Cafe, Desserts",4.5,4.5K+,1,0,₹400 for two
783794,McDonald's Gourmet Burger Collection,https://www.swiggy.com/dapi/menu/pl?restaurantId=783794,trivandrum,kazhkootam,"Burgers, Beverages, Cafe, Desserts",4.6,138,1,0,₹400 for two
783793,McCafe by McDonald's,https://www.swiggy.com/dapi/menu/pl?restaurantId=783793,trivandrum,kazhkootam,"Beverages, Desserts",3.7,17,1,0,₹250 for two
673003,Dessi Cuppa,https://www.swiggy.com/dapi/menu/pl?restaurantId=673003,trivandrum,Sreekaryam,"Juices, Burgers, Desserts, Ice Cream",4.5,3.6K+,1,0,₹200 for two
78579,Ambrosia,https://www.swiggy.com/dapi/menu/pl?restaurantId=78579,trivandrum,Kazhakoottam Market Road,"Pastas, Desserts, Chinese, South Indian, Burgers, Ice Cream, Pizzas",4.5,12K+,1,0,₹250 for two
145710,Food Factory,https://www.swiggy.com/dapi/menu/pl?restaurantId=145710,trivandrum,Kazhakkoottam,"Chinese, North Indian, South Indian, Ice Cream, Biryani, Kerala",4.5,11K+,1,0,₹200 for two
735133,"Frozen Bottle - Milkshakes, Desserts And Ice Cream",https://www.swiggy.com/dapi/menu/pl?restaurantId=735133,trivandrum,Kazhakkoottam,"Beverages, Ice Cream, Desserts",4.4,813,1,0,₹250 for two
77454,Mother's Veg Plaza,https://www.swiggy.com/dapi/menu/pl?restaurantId=77454,trivandrum,Palayam,"South Indian, Kerala, Chinese, Kerala",4.6,63K+,1,0,₹200 for two
87310,Cafe Coffee Day,https://www.swiggy.com/dapi/menu/pl?restaurantId=87310,trivandrum,Kulathoor,"Beverages, Cafe, Snacks, Desserts, Burgers, Ice Cream, Bakery, Fast Food, Tea",4.3,4.2K+,1,0,₹400 for two
78307,Zam Zam Restaurant - Palayam,https://www.swiggy.com/dapi/menu/pl?restaurantId=78307,trivandrum,Palayam,"Arabian, South Indian, Biryani, Chinese, Desserts",4.5,92K+,1,0,₹449 for two
570125,Wow! Momo,https://www.swiggy.com/dapi/menu/pl?restaurantId=570125,trivandrum,Kannanthura,"Momos, Chinese, fastfood, Asian, Beverages",4.4,2.5K+,1,0,₹300 for two
773415,Starbucks Coffee,https://www.swiggy.com/dapi/menu/pl?restaurantId=773415,trivandrum,Vellayambalam,"Beverages, Cafe, Snacks, Desserts, Bakery, Ice Cream",4.6,1.5K+,1,0,₹400 for two
561633,Pizza Hut,https://www.swiggy.com/dapi/menu/pl?restaurantId=561633,trivandrum,Kazhakkoottam,Pizzas,4.5,7.3K+,1,0,₹350 for two
78859,Subway,https://www.swiggy.com/dapi/menu/pl?restaurantId=78859,trivandrum,Kulathoor,"sandwich, Salads, wrap, Healthy Food",4.4,6.1K+,1,0,₹350 for two
299497,The Belgian Waffle Co.,https://www.swiggy.com/dapi/menu/pl?restaurantId=299497,trivandrum,Kazhakkoottam,"Waffle, Desserts, Ice Cream, Beverages",4.6,2.7K+,1,0,₹200 for two
730795,Barbecue Space Restaurant,https://www.swiggy.com/dapi/menu/pl?restaurantId=730795,trivandrum,Kulathoor,"Arabian, Mediterranean, Middle Eastern, Rolls & Wraps, shawarma",4.5,4.5K+,1,0,₹300 for two
323134,Homies Restaurant,https://www.swiggy.com/dapi/menu/pl?restaurantId=323134,trivandrum,Kulathoor,"Arabian, North Indian, Chinese, Tandoor, Kerala, Juices, Kerala",4.6,3.5K+,1,0,₹250 for two
247379,Zam Zam Restaurant - Kulathoor,https://www.swiggy.com/dapi/menu/pl?restaurantId=247379,trivandrum,Kulathoor,"Arabian, South Indian, Biryani, Chinese, Desserts",4.5,50K+,1,0,₹449 for two
343703,Domino's Pizza,https://www.swiggy.com/dapi/menu/pl?restaurantId=343703,trivandrum,Kulathoor,"Pizzas, Italian, Pastas, Desserts",4.3,6.8K+,1,0,₹400 for two
401279,KFC,https://www.swiggy.com/dapi/menu/pl?restaurantId=401279,trivandrum,Kulathoor,"Burgers, Fast Food, Rolls & Wraps",4.5,15K+,1,0,₹400 for two
70384,Pizza Hut,https://www.swiggy.com/dapi/menu/pl?restaurantId=70384,mysore,Mysore City,Pizzas,4.2,9.2K+,1,0,₹350 for two
620950,Domino's Pizza,https://www.swiggy.com/dapi/menu/pl?restaurantId=620950,mysore,Rajendra Nagar,"Pizzas, Italian, Pastas, Desserts",4.5,3.7K+,1,0,₹400 for two
639290,Burger King,https://www.swiggy.com/dapi/menu/pl?restaurantId=639290,mysore,Mysore South,"Burgers, American",4.4,13K+,1,0,₹350 for two
98315,McDonald's,https://www.swiggy.com/dapi/menu/pl?restaurantId=98315,mysore,Mysore South,"Burgers, Beverages, Cafe, Desserts",4.4,12K+,1,0,₹400 for two
69580,KFC,https://www.swiggy.com/dapi/menu/pl?restaurantId=69580,mysore,Mysore South,"Burgers, Fast Food, Rolls & Wraps",4.4,7.6K+,1,0,₹400 for two
780909,Theobroma,https://www.swiggy.com/dapi/menu/pl?restaurantId=780909,mysore,Mysore City,"Bakery, Desserts",4.6,2.7K+,1,0,₹400 for two
76670,Big Chicken (Bannimantap),https://www.swiggy.com/dapi/menu/pl?restaurantId=76670,mysore,Mysore South,"Biryani, Grill, Chinese, Burgers, North Indian, Beverages",4.4,47K+,1,0,₹600 for two
714896,Subway,https://www.swiggy.com/dapi/menu/pl?restaurantId=714896,mysore,Mysore South,"sandwich, Salads, wrap, Healthy Food",4.4,1.9K+,1,0,₹350 for two
858099,Starbucks Coffee,https://www.swiggy.com/dapi/menu/pl?restaurantId=858099,mysore,Mysore South,"Beverages, Cafe, Snacks, Desserts, Bakery, Ice Cream",4.2,162,1,0,₹400 for two
496243,Chinese Wok,https://www.swiggy.com/dapi/menu/pl?restaurantId=496243,mysore,Mysore South,"Chinese, Asian, Tibetan, Desserts",4.4,2.8K+,1,0,₹250 for two
68515,Sri Durga Bhavan,https://www.swiggy.com/dapi/menu/pl?restaurantId=68515,mysore,Mysore City,"South Indian, Indian",4.5,5.2K+,1,0,₹150 for two
81181,Pataka Mannar's,https://www.swiggy.com/dapi/menu/pl?restaurantId=81181,mysore,Mysore City,"Chaat, Desserts, Beverages",4.4,13K+,1,0,₹200 for two
69205,Crumbs,https://www.swiggy.com/dapi/menu/pl?restaurantId=69205,mysore,Mysore City,"Cakes & Pastries, Desserts, Burgers, American",4.5,30K+,1,0,₹200 for two
748058,Taco Bell,https://www.swiggy.com/dapi/menu/pl?restaurantId=748058,mysore,Mysore South,"Mexican, Fast Food, Snacks",4.4,3.1K+,1,0,₹300 for two
82173,Shree Mahalakshmi Sweets,https://www.swiggy.com/dapi/menu/pl?restaurantId=82173,mysore,Mysore City,"Sweets, Desserts, fast food, Thai",4.7,2.5K+,1,0,₹200 for two
359792,Grameen Kulfi,https://www.swiggy.com/dapi/menu/pl?restaurantId=359792,mysore,Mysore South,"Ice Cream, Desserts",4.7,1.6K+,1,0,₹120 for two
351991,Polar Bear,https://www.swiggy.com/dapi/menu/pl?restaurantId=351991,mysore,Mysore City,"Desserts, Ice Cream",4.8,5.1K+,1,0,₹350 for two
774915,Myfroyoland - Premium Frozen Yogurt,https://www.swiggy.com/dapi/menu/pl?restaurantId=774915,mysore,Mysore City,"Ice Cream, Desserts, Healthy Food",4.5,101,1,0,₹500 for two
397177,Gourmet Ice Cream Cakes by Baskin Robbins,https://www.swiggy.com/dapi/menu/pl?restaurantId=397177,mysore,Mysore South,Desserts,4.2,33,1,0,₹400 for two
434991,MTR,https://www.swiggy.com/dapi/menu/pl?restaurantId=434991,mysore,Mysore City,South Indian,4.7,10K+,1,0,₹300 for two
70384,Pizza Hut,https://www.swiggy.com/dapi/menu/pl?restaurantId=70384,mysore,Mysore City,Pizzas,4.2,9.2K+,1,0,₹350 for two
620950,Domino's Pizza,https://www.swiggy.com/dapi/menu/pl?restaurantId=620950,mysore,Rajendra Nagar,"Pizzas, Italian, Pastas, Desserts",4.5,3.7K+,1,0,₹400 for two
639290,Burger King,https://www.swiggy.com/dapi/menu/pl?restaurantId=639290,mysore,Mysore South,"Burgers, American",4.4,13K+,1,0,₹350 for two
98315,McDonald's,https://www.swiggy.com/dapi/menu/pl?restaurantId=98315,mysore,Mysore South,"Burgers, Beverages, Cafe, Desserts",4.4,12K+,1,0,₹400 for two
1179474,KFC,https://www.swiggy.com/dapi/menu/pl?restaurantId=1179474,mysore,Mysore South,"Burgers, Fast Food, Rolls & Wraps",4.3,510,1,0,₹400 for two
1162245,Bakingo,https://www.swiggy.com/dapi/menu/pl?restaurantId=1162245,mysore,Mysore City,"Bakery, Desserts, Beverages, Snacks",4.8,845,1,0,₹299 for two
780909,Theobroma,https://www.swiggy.com/dapi/menu/pl?restaurantId=780909,mysore,Mysore City,"Bakery, Desserts",4.6,2.7K+,1,0,₹400 for two
76670,Big Chicken (Bannimantap),https://www.swiggy.com/dapi/menu/pl?restaurantId=76670,mysore,Mysore South,"Biryani, Grill, Chinese, Burgers, North Indian, Beverages",4.4,47K+,1,0,₹600 for two
70384,Pizza Hut,https://www.swiggy.com/dapi/menu/pl?restaurantId=70384,mysore,Mysore City,Pizzas,4.2,9.2K+,1,0,₹350 for two
620950,Domino's Pizza,https://www.swiggy.com/dapi/menu/pl?restaurantId=620950,mysore,Rajendra Nagar,"Pizzas, Italian, Pastas, Desserts",4.5,3.7K+,1,0,₹400 for two
639290,Burger King,https://www.swiggy.com/dapi/menu/pl?restaurantId=639290,mysore,Mysore South,"Burgers, American",4.4,13K+,1,0,₹350 for two
98315,McDonald's,https://www.swiggy.com/dapi/menu/pl?restaurantId=98315,mysore,Mysore South,"Burgers, Beverages, Cafe, Desserts",4.4,12K+,1,0,₹400 for two
69580,KFC,https://www.swiggy.com/dapi/menu/pl?restaurantId=69580,mysore,Mysore South,"Burgers, Fast Food, Rolls & Wraps",4.4,7.6K+,1,0,₹400 for two
780909,Theobroma,https://www.swiggy.com/dapi/menu/pl?restaurantId=780909,mysore,Mysore City,"Bakery, Desserts",4.6,2.7K+,1,0,₹400 for two
714896,Subway,https://www.swiggy.com/dapi/menu/pl?restaurantId=714896,mysore,Mysore South,"sandwich, Salads, wrap, Healthy Food",4.4,1.9K+,1,0,₹350 for two
496243,Chinese Wok,https://www.swiggy.com/dapi/menu/pl?restaurantId=496243,mysore,Mysore South,"Chinese, Asian, Tibetan, Desserts",4.4,2.8K+,1,0,₹250 for two
68515,Sri Durga Bhavan,https://www.swiggy.com/dapi/menu/pl?restaurantId=68515,mysore,Mysore City,"South Indian, Indian",4.5,5.2K+,1,0,₹150 for two
81181,Pataka Mannar's,https://www.swiggy.com/dapi/menu/pl?restaurantId=81181,mysore,Mysore City,"Chaat, Desserts, Beverages",4.4,13K+,1,0,₹200 for two
69205,Crumbs,https://www.swiggy.com/dapi/menu/pl?restaurantId=69205,mysore,Mysore City,"Cakes & Pastries, Desserts, Burgers, American",4.5,30K+,1,0,₹200 for two
748058,Taco Bell,https://www.swiggy.com/dapi/menu/pl?restaurantId=748058,mysore,Mysore South,"Mexican, Fast Food, Snacks",4.4,3.1K+,1,0,₹300 for two
82173,Shree Mahalakshmi Sweets,https://www.swiggy.com/dapi/menu/pl?restaurantId=82173,mysore,Mysore City,"Sweets, Desserts, fast food, Thai",4.7,2.5K+,1,0,₹200 for two
359792,Grameen Kulfi,https://www.swiggy.com/dapi/menu/pl?restaurantId=359792,mysore,Mysore South,"Ice Cream, Desserts",4.7,1.6K+,1,0,₹120 for two
351991,Polar Bear,https://www.swiggy.com/dapi/menu/pl?restaurantId=351991,mysore,Mysore City,"Desserts, Ice Cream",4.8,5.1K+,1,0,₹350 for two
774915,Myfroyoland - Premium Frozen Yogurt,https://www.swiggy.com/dapi/menu/pl?restaurantId=774915,mysore,Mysore City,"Ice Cream, Desserts, Healthy Food",4.5,101,1,0,₹500 for two
397177,Gourmet Ice Cream Cakes by Baskin Robbins,https://www.swiggy.com/dapi/menu/pl?restaurantId=397177,mysore,Mysore South,Desserts,4.2,33,1,0,₹400 for two
434991,MTR,https://www.swiggy.com/dapi/menu/pl?restaurantId=434991,mysore,Mysore City,South Indian,4.7,10K+,1,0,₹300 for two
440155,Home Plate by EatFit,https://www.swiggy.com/dapi/menu/pl?restaurantId=440155,mysore,Mysore City,"North Indian, Home Food, Healthy Food, Indian, Punjabi, South Indian, Rajasthani, Maharashtrian, Snacks, Desserts",4.1,3.0K+,1,0,₹250 for two
597999,Big Bowl,https://www.swiggy.com/dapi/menu/pl?restaurantId=597999,mysore,Mysore City,"Chinese, Tibetan, Desserts",4.5,1.9K+,1,0,₹250 for two
70384,Pizza Hut,https://www.swiggy.com/dapi/menu/pl?restaurantId=70384,mysore,Mysore City,Pizzas,4.2,9.2K+,1,0,₹350 for two
620950,Domino's Pizza,https://www.swiggy.com/dapi/menu/pl?restaurantId=620950,mysore,Rajendra Nagar,"Pizzas, Italian, Pastas, Desserts",4.5,3.7K+,1,0,₹400 for two
639290,Burger King,https://www.swiggy.com/dapi/menu/pl?restaurantId=639290,mysore,Mysore South,"Burgers, American",4.4,13K+,1,0,₹350 for two
98315,McDonald's,https://www.swiggy.com/dapi/menu/pl?restaurantId=98315,mysore,Mysore South,"Burgers, Beverages, Cafe, Desserts",4.4,12K+,1,0,₹400 for two
1179474,KFC,https://www.swiggy.com/dapi/menu/pl?restaurantId=1179474,mysore,Mysore South,"Burgers, Fast Food, Rolls & Wraps",4.3,510,1,0,₹400 for two
1162245,Bakingo,https://www.swiggy.com/dapi/menu/pl?restaurantId=1162245,mysore,Mysore City,"Bakery, Desserts, Beverages, Snacks",4.8,845,1,0,₹299 for two
780909,Theobroma,https://www.swiggy.com/dapi/menu/pl?restaurantId=780909,mysore,Mysore City,"Bakery, Desserts",4.6,2.7K+,1,0,₹400 for two
714896,Subway,https://www.swiggy.com/dapi/menu/pl?restaurantId=714896,mysore,Mysore South,"sandwich, Salads, wrap, Healthy Food",4.4,1.9K+,1,0,₹350 for two
70384,Pizza Hut,https://www.swiggy.com/dapi/menu/pl?restaurantId=70384,mysore,Mysore City,Pizzas,4.2,9.2K+,1,0,₹350 for two
69576,KFC,https://www.swiggy.com/dapi/menu/pl?restaurantId=69576,mysore,Mysore City,"Burgers, Fast Food, Rolls & Wraps",4.5,13K+,1,0,₹400 for two
69273,McDonald's,https://www.swiggy.com/dapi/menu/pl?restaurantId=69273,mysore,Mysore South,"Burgers, Beverages, Cafe, Desserts",4.5,35K+,1,0,₹400 for two
69629,Domino's Pizza,https://www.swiggy.com/dapi/menu/pl?restaurantId=69629,mysore,Jayalakhsmipuram,"Pizzas, Italian, Pastas, Desserts",4.6,10K+,1,0,₹700 for two
805286,Burger King,https://www.swiggy.com/dapi/menu/pl?restaurantId=805286,mysore,Mysore City,"Burgers, American",4.5,8.5K+,1,0,₹350 for two
780909,Theobroma,https://www.swiggy.com/dapi/menu/pl?restaurantId=780909,mysore,Mysore City,"Bakery, Desserts",4.6,2.7K+,1,0,₹400 for two
69205,Crumbs,https://www.swiggy.com/dapi/menu/pl?restaurantId=69205,mysore,Mysore City,"Cakes & Pastries, Desserts, Burgers, American",4.5,30K+,1,0,₹200 for two
99881,TKS Iyengar,https://www.swiggy.com/dapi/menu/pl?restaurantId=99881,mysore,Mysore City,"South Indian, Beverages, Desserts",4.6,24K+,1,0,₹250 for two
754380,Wendy's Burgers,https://www.swiggy.com/dapi/menu/pl?restaurantId=754380,mysore,Mysore City,"Burgers, American, Fast Food, Snacks",4.3,4.0K+,1,0,₹500 for two
81181,Pataka Mannar's,https://www.swiggy.com/dapi/menu/pl?restaurantId=81181,mysore,Mysore City,"Chaat, Desserts, Beverages",4.4,13K+,1,0,₹200 for two
68515,Sri Durga Bhavan,https://www.swiggy.com/dapi/menu/pl?restaurantId=68515,mysore,Mysore City,"South Indian, Indian",4.5,5.2K+,1,0,₹150 for two
90786,Lemon three,https://www.swiggy.com/dapi/menu/pl?restaurantId=90786,mysore,Bamboo Bazaar,"Biryani, Tandoor, Grill, Kebabs, Chinese",4.3,6.7K+,1,0,₹400 for two
598001,Chinese Wok,https://www.swiggy.com/dapi/menu/pl?restaurantId=598001,mysore,Mysore City,"Chinese, Asian, Tibetan, Desserts",4.5,4.8K+,1,0,₹250 for two
683068,Starbucks Coffee,https://www.swiggy.com/dapi/menu/pl?restaurantId=683068,mysore,Mysore City,"Beverages, Cafe, Snacks, Desserts, Bakery, Ice Cream",4.5,1.0K+,1,0,₹400 for two
82173,Shree Mahalakshmi Sweets,https://www.swiggy.com/dapi/menu/pl?restaurantId=82173,mysore,Mysore City,"Sweets, Desserts, fast food, Thai",4.7,2.5K+,1,0,₹200 for two
434991,MTR,https://www.swiggy.com/dapi/menu/pl?restaurantId=434991,mysore,Mysore City,South Indian,4.7,10K+,1,0,₹300 for two
85267,Subway,https://www.swiggy.com/dapi/menu/pl?restaurantId=85267,mysore,Mysore City,"sandwich, Salads, wrap, Healthy Food",4.4,7.1K+,1,0,₹200 for two
91772,Kapoor's Cafe,https://www.swiggy.com/dapi/menu/pl?restaurantId=91772,mysore,Mysore City,North Indian,4.5,6.3K+,1,0,₹300 for two
264299,The Noodle Theory,https://www.swiggy.com/dapi/menu/pl?restaurantId=264299,mysore,Mysore City,"Chinese, Indian",4.5,3.0K+,1,0,₹300 for two
94436,The Belgian Waffle Co.,https://www.swiggy.com/dapi/menu/pl?restaurantId=94436,mysore,Mysore City,"Waffle, Desserts, Ice Cream, Beverages",4.5,4.8K+,1,0,₹200 for two
70384,Pizza Hut,https://www.swiggy.com/dapi/menu/pl?restaurantId=70384,mysore,Mysore City,Pizzas,4.2,9.2K+,1,0,₹350 for two
809492,Hills Special Momo's ,https://www.swiggy.com/dapi/menu/pl?restaurantId=809492,mysore,Mysore City,"Chinese, Tandoor, Snacks",4.6,1.7K+,1,0,₹300 for two
69576,KFC,https://www.swiggy.com/dapi/menu/pl?restaurantId=69576,mysore,Mysore City,"Burgers, Fast Food, Rolls & Wraps",4.5,13K+,1,0,₹400 for two
69273,McDonald's,https://www.swiggy.com/dapi/menu/pl?restaurantId=69273,mysore,Mysore South,"Burgers, Beverages, Cafe, Desserts",4.5,35K+,1,0,₹400 for two
1162245,Bakingo,https://www.swiggy.com/dapi/menu/pl?restaurantId=1162245,mysore,Mysore City,"Bakery, Desserts, Beverages, Snacks",4.8,845,1,0,₹299 for two
69629,Domino's Pizza,https://www.swiggy.com/dapi/menu/pl?restaurantId=69629,mysore,Jayalakhsmipuram,"Pizzas, Italian, Pastas, Desserts",4.6,10K+,1,0,₹700 for two
805286,Burger King,https://www.swiggy.com/dapi/menu/pl?restaurantId=805286,mysore,Mysore City,"Burgers, American",4.5,8.5K+,1,0,₹350 for two
780909,Theobroma,https://www.swiggy.com/dapi/menu/pl?restaurantId=780909,mysore,Mysore City,"Bakery, Desserts",4.6,2.7K+,1,0,₹400 for two
70384,Pizza Hut,https://www.swiggy.com/dapi/menu/pl?restaurantId=70384,mysore,Mysore City,Pizzas,4.2,9.2K+,1,0,₹350 for two
69576,KFC,https://www.swiggy.com/dapi/menu/pl?restaurantId=69576,mysore,Mysore City,"Burgers, Fast Food, Rolls & Wraps",4.5,13K+,1,0,₹400 for two
69273,McDonald's,https://www.swiggy.com/dapi/menu/pl?restaurantId=69273,mysore,Mysore South,"Burgers, Beverages, Cafe, Desserts",4.5,35K+,1,0,₹400 for two
69629,Domino's Pizza,https://www.swiggy.com/dapi/menu/pl?restaurantId=69629,mysore,Jayalakhsmipuram,"Pizzas, Italian, Pastas, Desserts",4.6,10K+,1,0,₹700 for two
805286,Burger King,https://www.swiggy.com/dapi/menu/pl?restaurantId=805286,mysore,Mysore City,"Burgers, American",4.5,8.5K+,1,0,₹350 for two
780909,Theobroma,https://www.swiggy.com/dapi/menu/pl?restaurantId=780909,mysore,Mysore City,"Bakery, Desserts",4.6,2.7K+,1,0,₹400 for two
69205,Crumbs,https://www.swiggy.com/dapi/menu/pl?restaurantId=69205,mysore,Mysore City,"Cakes & Pastries, Desserts, Burgers, American",4.5,30K+,1,0,₹200 for two
99881,TKS Iyengar,https://www.swiggy.com/dapi/menu/pl?restaurantId=99881,mysore,Mysore City,"South Indian, Beverages, Desserts",4.6,24K+,1,0,₹250 for two
754380,Wendy's Burgers,https://www.swiggy.com/dapi/menu/pl?restaurantId=754380,mysore,Mysore City,"Burgers, American, Fast Food, Snacks",4.3,4.0K+,1,0,₹500 for two
81181,Pataka Mannar's,https://www.swiggy.com/dapi/menu/pl?restaurantId=81181,mysore,Mysore City,"Chaat, Desserts, Beverages",4.4,13K+,1,0,₹200 for two
68515,Sri Durga Bhavan,https://www.swiggy.com/dapi/menu/pl?restaurantId=68515,mysore,Mysore City,"South Indian, Indian",4.5,5.2K+,1,0,₹150 for two
90786,Lemon three,https://www.swiggy.com/dapi/menu/pl?restaurantId=90786,mysore,Bamboo Bazaar,"Biryani, Tandoor, Grill, Kebabs, Chinese",4.3,6.7K+,1,0,₹400 for two
598001,Chinese Wok,https://www.swiggy.com/dapi/menu/pl?restaurantId=598001,mysore,Mysore City,"Chinese, Asian, Tibetan, Desserts",4.5,4.8K+,1,0,₹250 for two
683068,Starbucks Coffee,https://www.swiggy.com/dapi/menu/pl?restaurantId=683068,mysore,Mysore City,"Beverages, Cafe, Snacks, Desserts, Bakery, Ice Cream",4.5,1.0K+,1,0,₹400 for two
82173,Shree Mahalakshmi Sweets,https://www.swiggy.com/dapi/menu/pl?restaurantId=82173,mysore,Mysore City,"Sweets, Desserts, fast food, Thai",4.7,2.5K+,1,0,₹200 for two
434991,MTR,https://www.swiggy.com/dapi/menu/pl?restaurantId=434991,mysore,Mysore City,South Indian,4.7,10K+,1,0,₹300 for two
85267,Subway,https://www.swiggy.com/dapi/menu/pl?restaurantId=85267,mysore,Mysore City,"sandwich, Salads, wrap, Healthy Food",4.4,7.1K+,1,0,₹200 for two
91772,Kapoor's Cafe,https://www.swiggy.com/dapi/menu/pl?restaurantId=91772,mysore,Mysore City,North Indian,4.5,6.3K+,1,0,₹300 for two
264299,The Noodle Theory,https://www.swiggy.com/dapi/menu/pl?restaurantId=264299,mysore,Mysore City,"Chinese, Indian",4.5,3.0K+,1,0,₹300 for two
94436,The Belgian Waffle Co.,https://www.swiggy.com/dapi/menu/pl?restaurantId=94436,mysore,Mysore City,"Waffle, Desserts, Ice Cream, Beverages",4.5,4.8K+,1,0,₹200 for two
70384,Pizza Hut,https://www.swiggy.com/dapi/menu/pl?restaurantId=70384,mysore,Mysore City,Pizzas,4.2,9.2K+,1,0,₹350 for two
809492,Hills Special Momo's ,https://www.swiggy.com/dapi/menu/pl?restaurantId=809492,mysore,Mysore City,"Chinese, Tandoor, Snacks",4.6,1.7K+,1,0,₹300 for two
69576,KFC,https://www.swiggy.com/dapi/menu/pl?restaurantId=69576,mysore,Mysore City,"Burgers, Fast Food, Rolls & Wraps",4.5,13K+,1,0,₹400 for two
